Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bathrobe-upcycled-from-h,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw88thset-batch-32_06_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,6,"3XL plush and gorgeous ""Morning Peacock"" vintage chenille bathrobe upcycled from hand tufted vintage chenille bedspread",
3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bathrobe-upcycled-from-h,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw88thset-batch-32_07_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,7,"3XL plush and gorgeous ""Morning Peacock"" vintage chenille bathrobe upcycled from hand tufted vintage chenille bedspread",
3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bathrobe-upcycled-from-h,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw88thset-batch-32_08_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,8,"3XL plush and gorgeous ""Morning Peacock"" vintage chenille bathrobe upcycled from hand tufted vintage chenille bedspread",
3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bathrobe-upcycled-from-h,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw88thset-batch-32_09_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,9,"3XL plush and gorgeous ""Morning Peacock"" vintage chenille bathrobe upcycled from hand tufted vintage chenille bedspread",
3xl-plush-and-gorgeous-morning-peacock-vintage-chenille-bathrobe-upcycled-from-h,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, peacock, flower, cotton, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw88thset-batch-32_10_fw88thset-batch-32-3xl-plush-and-gorgeous-morning-peacock-vintage-chen.jpg,10,"3XL plush and gorgeous ""Morning Peacock"" vintage chenille bathrobe upcycled from hand tufted vintage chenille bedspread",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads","<p>Very heavy chenille, not a summer robe for sure! Thickly tufted and heavy, you tiny gals
will love this one...keep you toasty warm in vintage style.
Most vintage chenille flowers take the shape of the &#x27;daisy&#x27;, but not this one! A much
more rare &#x27;lollipop&#x27; flower design, and tufted so thick and heavy its more like the chenille
in a letter sweaters (if you&#x27;re old enough to remember those!). The original bedspread
had those beautiful scallops across the design, and I was able to capture the waves AND
match them closely at the side seams too! This bathrobe looks like it was originally
intended to be a bathrobe, not an upcycled bedspread...zoom in to those side seam pics
to see.
The sea of scallops that I was able to match across the design is matched by the pink in
the sleeves, a perfect match. Small can fit up to a woman&#x27;s size 8, with pockets; machine
washable too.
Chenille bedspreads were created and manufactured in the US during the 1930s to the
1950s; much of it was hand tufted. The hand tufting process was often a series of knots</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",FALSE,Title,Default Title,FW-089-B33,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_01_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,1,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",draft
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_02_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,2,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_03_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,3,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_04_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,4,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_05_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,5,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_06_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,6,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_07_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,7,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_08_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,8,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
small-plushly-tufted-and-heavy-lollipop-flower-garden-vintage-chenille-bathrobe,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, flower, hand tufted, plush, heavy",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw89thset-batch-33_09_fw89thset-batch-33-small-plushly-tufted-and-heavy-lollipop-flower-gard.jpg,9,"Small plushly tufted and heavy ""Lollipop Flower Garden"" vintage chenille bathrobe upcycled from hand tufted chenille bedspreads",
large-super-soft-canary-yellow-vintage-chenille-bathrobe-upcycled-from-hand-tuft,"large super soft ""canary yellow"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread","<p>chenille bedspread
More later</p>",,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hand tufted",FALSE,Title,Default Title,FW-090-B34,,TRUE,TRUE,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw90thset-batch-34_01_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,1,"large super soft ""canary yellow"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",draft
large-super-soft-canary-yellow-vintage-chenille-bathrobe-upcycled-from-hand-tuft,,,,,Bathrobe,"vintage, chenille, bathrobe, robe, upcycled, bedspread, hand tufted",,,,,,,,https://jonathankhobson.github.io/shareables/assets/etsy-image-rescue-2026-05-29/images/fw90thset-batch-34_02_fw90thset-batch-34-large-super-soft-canary-yellow-vintage-chenille-bat.jpg,2,"large super soft ""canary yellow"" vintage chenille bathrobe upcycled from hand tufted chenille bedspread",
